name,TIME,axes.mach.l.p[X],axes.mach.l.p[Y],axes.mach.f.p[X],axes.mach.f.p[Y],servo.SV X1.droop,servo.SV X1.delay,servo.SV Y.droop,servo.SV Y.delay
units,sec,mm,mm,mm,mm,mm,mSec,mm,mSec
215,   2.647000,   -1209.527612,   -1112.003446,   -1209.525585,   -1112.333298,       0.000000,       0.000000,       0.043840,       0.000000
216,   2.648000,   -1209.527612,   -1111.976862,   -1209.525585,   -1112.327218,       0.000000,       0.000000,       0.047941,       0.000000
217,   2.649000,   -1209.527612,   -1111.948729,   -1209.525585,   -1112.320304,       0.000000,       0.000000,       0.052137,       0.000000
218,   2.650000,   -1209.527612,   -1111.919165,   -1209.525585,   -1112.312555,       0.000000,       0.000000,       0.056397,       0.000000
219,   2.651000,   -1209.527612,   -1111.888289,   -1209.525585,   -1112.303853,       0.000000,       0.000000,       0.060689,       0.000000
220,   2.652000,   -1209.527612,   -1111.855984,   -1209.525585,   -1112.294197,       0.000000,       0.000000,       0.065044,       0.000000
221,   2.653000,   -1209.527612,   -1111.822367,   -1209.525585,   -1112.283587,       0.000000,       0.000000,       0.069495,       0.000000
222,   2.654000,   -1209.527612,   -1111.787558,   -1209.525585,   -1112.271905,       0.000000,       0.000000,       0.073978,       0.000000
223,   2.655000,   -1209.527612,   -1111.751556,   -1209.525585,   -1112.259150,       0.000000,       0.000000,       0.078524,       0.000000
224,   2.656000,   -1209.527612,   -1111.714244,   -1209.525585,   -1112.245321,       0.000000,       0.000000,       0.083165,       0.000000
225,   2.657000,   -1209.527612,   -1111.675858,   -1209.525585,   -1112.230301,       0.000000,       0.000000,       0.087839,       0.000000
226,   2.658000,   -1209.527612,   -1111.636281,   -1209.525585,   -1112.214208,       0.000000,       0.000000,       0.092607,       0.000000
227,   2.659000,   -1209.527612,   -1111.595750,   -1209.525585,   -1112.196803,       0.000000,       0.000000,       0.097376,       0.000000
228,   2.660000,   -1209.527612,   -1111.554146,   -1209.525585,   -1112.178206,       0.000000,       0.000000,       0.102176,       0.000000
229,   2.661000,   -1209.527612,   -1111.511588,   -1209.525585,   -1112.158418,       0.000000,       0.000000,       0.107072,       0.000000
230,   2.662000,   -1209.527612,   -1111.467957,   -1209.525585,   -1112.137198,       0.000000,       0.000000,       0.111904,       0.000000
231,   2.663000,   -1209.527612,   -1111.423612,   -1209.525585,   -1112.114668,       0.000000,       0.000000,       0.116737,       0.000000
232,   2.664000,   -1209.527612,   -1111.378193,   -1209.525585,   -1112.090826,       0.000000,       0.000000,       0.121505,       0.000000
233,   2.665000,   -1209.527612,   -1111.332059,   -1209.525585,   -1112.065554,       0.000000,       0.000000,       0.126242,       0.000000
234,   2.666000,   -1209.527612,   -1111.285210,   -1209.525585,   -1112.038970,       0.000000,       0.000000,       0.130852,       0.000000
235,   2.667000,   -1209.527612,   -1111.237526,   -1209.525585,   -1112.010956,       0.000000,       0.000000,       0.135398,       0.000000
236,   2.668000,   -1209.527612,   -1111.189127,   -1209.525585,   -1111.981511,       0.000000,       0.000000,       0.139785,       0.000000
237,   2.669000,   -1209.527612,   -1111.140013,   -1209.525585,   -1111.950755,       0.000000,       0.000000,       0.144013,       0.000000
238,   2.670000,   -1209.527612,   -1111.090422,   -1209.525585,   -1111.918688,       0.000000,       0.000000,       0.148114,       0.000000
239,   2.671000,   -1209.527612,   -1111.040115,   -1209.525585,   -1111.885309,       0.000000,       0.000000,       0.151993,       0.000000
240,   2.672000,   -1209.527612,   -1110.989332,   -1209.525585,   -1111.850500,       0.000000,       0.000000,       0.155712,       0.000000
241,   2.673000,   -1209.527612,   -1110.937953,   -1209.525585,   -1111.814499,       0.000000,       0.000000,       0.159241,       0.000000
242,   2.674000,   -1209.527612,   -1110.886216,   -1209.525585,   -1111.777186,       0.000000,       0.000000,       0.162547,       0.000000
243,   2.675000,   -1209.527612,   -1110.834002,   -1209.525585,   -1111.738563,       0.000000,       0.000000,       0.165536,       0.000000
244,   2.676000,   -1209.527612,   -1110.781431,   -1209.525585,   -1111.698866,       0.000000,       0.000000,       0.168397,       0.000000
245,   2.677000,   -1209.527612,   -1110.728502,   -1209.525585,   -1111.657977,       0.000000,       0.000000,       0.170972,       0.000000
246,   2.678000,   -1209.527612,   -1110.675216,   -1209.525585,   -1111.615896,       0.000000,       0.000000,       0.173325,       0.000000
247,   2.679000,   -1209.527612,   -1110.621691,   -1209.525585,   -1111.572862,       0.000000,       0.000000,       0.175486,       0.000000
248,   2.680000,   -1209.527612,   -1110.567927,   -1209.525585,   -1111.528873,       0.000000,       0.000000,       0.177457,       0.000000
249,   2.681000,   -1209.527612,   -1110.513926,   -1209.525585,   -1111.483812,       0.000000,       0.000000,       0.179206,       0.000000
250,   2.682000,   -1209.527612,   -1110.459924,   -1209.525585,   -1111.437798,       0.000000,       0.000000,       0.180795,       0.000000
251,   2.683000,   -1209.527612,   -1110.405684,   -1209.525585,   -1111.391068,       0.000000,       0.000000,       0.182226,       0.000000
252,   2.684000,   -1209.527612,   -1110.351443,   -1209.525585,   -1111.343503,       0.000000,       0.000000,       0.183529,       0.000000
253,   2.685000,   -1209.527612,   -1110.297203,   -1209.525585,   -1111.295223,       0.000000,       0.000000,       0.184674,       0.000000
254,   2.686000,   -1209.527612,   -1110.242844,   -1209.525585,   -1111.246109,       0.000000,       0.000000,       0.185691,       0.000000
255,   2.687000,   -1209.527612,   -1110.188723,   -1209.525585,   -1111.196399,       0.000000,       0.000000,       0.186550,       0.000000
256,   2.688000,   -1209.527612,   -1110.134482,   -1209.525585,   -1111.146092,       0.000000,       0.000000,       0.187185,       0.000000
257,   2.689000,   -1209.527612,   -1110.080600,   -1209.525585,   -1111.095071,       0.000000,       0.000000,       0.187662,       0.000000
258,   2.690000,   -1209.527612,   -1110.026717,   -1209.525585,   -1111.043453,       0.000000,       0.000000,       0.188044,       0.000000
259,   2.691000,   -1209.527612,   -1109.973073,   -1209.525585,   -1110.991359,       0.000000,       0.000000,       0.188203,       0.000000
260,   2.692000,   -1209.527612,   -1109.919786,   -1209.525585,   -1110.938787,       0.000000,       0.000000,       0.188235,       0.000000
261,   2.693000,   -1209.527612,   -1109.866738,   -1209.525585,   -1110.885859,       0.000000,       0.000000,       0.188139,       0.000000
262,   2.694000,   -1209.527612,   -1109.813929,   -1209.525585,   -1110.832572,       0.000000,       0.000000,       0.187948,       0.000000
263,   2.695000,   -1209.527612,   -1109.761596,   -1209.525585,   -1110.778809,       0.000000,       0.000000,       0.187631,       0.000000
264,   2.696000,   -1209.527612,   -1109.709620,   -1209.525585,   -1110.724926,       0.000000,       0.000000,       0.187249,       0.000000
265,   2.697000,   -1209.527612,   -1109.658122,   -1209.525585,   -1110.670805,       0.000000,       0.000000,       0.186709,       0.000000
266,   2.698000,   -1209.527612,   -1109.607220,   -1209.525585,   -1110.616565,       0.000000,       0.000000,       0.186136,       0.000000
267,   2.699000,   -1209.527612,   -1109.556675,   -1209.525585,   -1110.561967,       0.000000,       0.000000,       0.185373,       0.000000
268,   2.700000,   -1209.527612,   -1109.506845,   -1209.525585,   -1110.507369,       0.000000,       0.000000,       0.184515,       0.000000
269,   2.701000,   -1209.527612,   -1109.457493,   -1209.525585,   -1110.452652,       0.000000,       0.000000,       0.183498,       0.000000
270,   2.702000,   -1209.527612,   -1109.408855,   -1209.525585,   -1110.397816,       0.000000,       0.000000,       0.182385,       0.000000
271,   2.703000,   -1209.527612,   -1109.360933,   -1209.525585,   -1110.343099,       0.000000,       0.000000,       0.181209,       0.000000
272,   2.704000,   -1209.527612,   -1109.313726,   -1209.525585,   -1110.288382,       0.000000,       0.000000,       0.179874,       0.000000
273,   2.705000,   -1209.527612,   -1109.267354,   -1209.525466,   -1110.233784,       0.000000,       0.000000,       0.178475,       0.000000
274,   2.706000,   -1209.527612,   -1109.221697,   -1209.525585,   -1110.179305,       0.000000,       0.000000,       0.177044,       0.000000
275,   2.707000,   -1209.527612,   -1109.176993,   -1209.525466,   -1110.125065,       0.000000,       0.000000,       0.175455,       0.000000
276,   2.708000,   -1209.527612,   -1109.133124,   -1209.525466,   -1110.071063,       0.000000,       0.000000,       0.173833,       0.000000
277,   2.709000,   -1209.527612,   -1109.090090,   -1209.525466,   -1110.017300,       0.000000,       0.000000,       0.172117,       0.000000
278,   2.710000,   -1209.527612,   -1109.048128,   -1209.525466,   -1109.963775,       0.000000,       0.000000,       0.170273,       0.000000
279,   2.711000,   -1209.527612,   -1109.007239,   -1209.525466,   -1109.910607,       0.000000,       0.000000,       0.168302,       0.000000
280,   2.712000,   -1209.527612,   -1108.967304,   -1209.525466,   -1109.857798,       0.000000,       0.000000,       0.166235,       0.000000
281,   2.713000,   -1209.527612,   -1108.928442,   -1209.525466,   -1109.805346,       0.000000,       0.000000,       0.164010,       0.000000
282,   2.714000,   -1209.527612,   -1108.890772,   -1209.525466,   -1109.753370,       0.000000,       0.000000,       0.161721,       0.000000
283,   2.715000,   -1209.527612,   -1108.854294,   -1209.525466,   -1109.701991,       0.000000,       0.000000,       0.159368,       0.000000
284,   2.716000,   -1209.527612,   -1108.819008,   -1209.525466,   -1109.651089,       0.000000,       0.000000,       0.156920,       0.000000
285,   2.717000,   -1209.527612,   -1108.785033,   -1209.525466,   -1109.600782,       0.000000,       0.000000,       0.154409,       0.000000
286,   2.718000,   -1209.527612,   -1108.752251,   -1209.525466,   -1109.551072,       0.000000,       0.000000,       0.151770,       0.000000
287,   2.719000,   -1209.527612,   -1108.720779,   -1209.525466,   -1109.502077,       0.000000,       0.000000,       0.149036,       0.000000
288,   2.720000,   -1209.527612,   -1108.690858,   -1209.525466,   -1109.453678,       0.000000,       0.000000,       0.146207,       0.000000
289,   2.721000,   -1209.527612,   -1108.662128,   -1209.525466,   -1109.406114,       0.000000,       0.000000,       0.143250,       0.000000
290,   2.722000,   -1209.527612,   -1108.634949,   -1209.525466,   -1109.359145,       0.000000,       0.000000,       0.140135,       0.000000
291,   2.723000,   -1209.527612,   -1108.609319,   -1209.525466,   -1109.313011,       0.000000,       0.000000,       0.136892,       0.000000
292,   2.724000,   -1209.527612,   -1108.585000,   -1209.525466,   -1109.267831,       0.000000,       0.000000,       0.133618,       0.000000
293,   2.725000,   -1209.527612,   -1108.561993,   -1209.525466,   -1109.223366,       0.000000,       0.000000,       0.130152,       0.000000
294,   2.726000,   -1209.527612,   -1108.540416,   -1209.525466,   -1109.179974,       0.000000,       0.000000,       0.126655,       0.000000
295,   2.727000,   -1209.527612,   -1108.520150,   -1209.525466,   -1109.137416,       0.000000,       0.000000,       0.122999,       0.000000
296,   2.728000,   -1209.527612,   -1108.501077,   -1209.525466,   -1109.096050,       0.000000,       0.000000,       0.119280,       0.000000
297,   2.729000,   -1209.527612,   -1108.483195,   -1209.525466,   -1109.055638,       0.000000,       0.000000,       0.115465,       0.000000
298,   2.730000,   -1209.527612,   -1108.466625,   -1209.525466,   -1109.016299,       0.000000,       0.000000,       0.111586,       0.000000
299,   2.731000,   -1209.527612,   -1108.451009,   -1209.525466,   -1108.978152,       0.000000,       0.000000,       0.107644,       0.000000
300,   2.732000,   -1209.527612,   -1108.436584,   -1209.525466,   -1108.941078,       0.000038,       0.000000,       0.103575,       0.000000
301,   2.733000,   -1209.527612,   -1108.423233,   -1209.525466,   -1108.905196,       0.000000,       0.000000,       0.099379,       0.000000
302,   2.734000,   -1209.527612,   -1108.410835,   -1209.525466,   -1108.870625,       0.000000,       0.000000,       0.095182,       0.000000
303,   2.735000,   -1209.527612,   -1108.399510,   -1209.525466,   -1108.837128,       0.000000,       0.000000,       0.090795,       0.000000
304,   2.736000,   -1209.527612,   -1108.389020,   -1209.525466,   -1108.804941,       0.000000,       0.000000,       0.086440,       0.000000
305,   2.737000,   -1209.527612,   -1108.379483,   -1209.525466,   -1108.774066,       0.000000,       0.000000,       0.082021,       0.000000
306,   2.738000,   -1209.527612,   -1108.370781,   -1209.525466,   -1108.744383,       0.000000,       0.000000,       0.077570,       0.000000
307,   2.739000,   -1209.527612,   -1108.362913,   -1209.525466,   -1108.716249,       0.000000,       0.000000,       0.073310,       0.000000
308,   2.740000,   -1209.527612,   -1108.355761,   -1209.525466,   -1108.689427,       0.000038,       0.000000,       0.069018,       0.000000
309,   2.741000,   -1209.527612,   -1108.349442,   -1209.525466,   -1108.663917,       0.000038,       0.000000,       0.064854,       0.000000
310,   2.742000,   -1209.527612,   -1108.343720,   -1209.525466,   -1108.639836,       0.000038,       0.000000,       0.060880,       0.000000
311,   2.743000,   -1209.527612,   -1108.338714,   -1209.525466,   -1108.617067,       0.000000,       0.000000,       0.057001,       0.000000
