name,FINISHED,axes.mach.l.p[X],axes.mach.l.p[Y],axes.mach.l.p[C],axes.mach.f.p[X],axes.mach.f.p[Y],axes.mach.f.p[C]
units,sec,mm,mm,deg,mm,mm,deg
896,   1.361000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
897,   1.362000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
898,   1.363000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
899,   1.366000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
900,   1.367000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
901,   1.368000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
902,   1.374000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
903,   1.375000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
904,   1.376000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
905,   1.377000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
906,   1.378000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
907,   1.379000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
908,   1.386000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
909,   1.387000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
910,   1.388000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
911,   1.389000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
912,   1.390000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
913,   1.391000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
914,   1.393000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
915,   1.394000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
916,   1.395000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
917,   1.396000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
918,   1.397000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
919,   1.398000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
920,   1.399000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
921,   1.405000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
922,   1.406000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
923,   1.407000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
924,   1.408000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
925,   1.409000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
926,   1.410000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
927,   1.411000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
928,   1.412000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
929,   1.413000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
930,   1.414000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
931,   1.415000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
932,   1.416000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
933,   1.417000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
934,   1.423000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
935,   1.424000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
936,   1.425000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
937,   1.426000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
938,   1.427000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
939,   1.428000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
940,   1.429000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
941,   1.430000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
942,   1.431000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
943,   1.432000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
944,   1.433000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
945,   1.436000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
946,   1.437000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
947,   1.438000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
948,   1.439000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
949,   1.440000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
950,   1.441000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
951,   1.442000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
952,   1.443000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
953,   1.444000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
954,   1.445000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
955,   1.446000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
956,   1.447000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
957,   1.448000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
958,   1.453000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
959,   1.454000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
960,   1.455000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
961,   1.456000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
962,   1.457000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
963,   1.458000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
964,   1.459000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
965,   1.460000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
966,   1.461000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
967,   1.462000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
968,   1.465000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
969,   1.466000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
970,   1.469000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
971,   1.470000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
972,   1.471000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
973,   1.472000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
974,   1.473000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
975,   1.481000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
976,   1.482000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
977,   1.484000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
978,   1.485000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
979,   1.486000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
980,   1.487000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
981,   1.488000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
982,   1.489000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
983,   1.490000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
984,   1.491000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
985,   1.493000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
986,   1.494000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
987,   1.495000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
988,   1.496000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
989,   1.498000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
990,   1.499000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
991,   1.500000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
992,   1.504000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
993,   1.505000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
994,   1.506000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000000
995,   1.507000,     515.864015,    1445.382953,       0.000000,     515.864015,    1445.382953,       0.000007
